account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3,probability_score_n
o0HCUmooxH3q,Active,0,37,1,0,777,,0,0,0,2129.0,1638.0,0.00020209186186548322
N46jF8koNVGM,Active,0,37,0,1,0,,0,0,0,1713.0,1832.0,0.00033426456502638757
QevVOTVB0CTl,Active,0,37,0,0,790,,0,0,0,340399.0,349117.0,0.00033250852720811963
A3uaWPOukdeb,Active,0,37,0,0,790,,0,0,0,340399.0,349117.0,0.00033250852720811963
GME7OPvvfJqh,Active,0,37,0,0,790,,0,0,0,340399.0,349117.0,0.00033250852720811963
WAgDIFvnjVjU,Active,0,37,1,0,687,,0,0,0,5.0,5.0,0.0002133744565071538
kkcXrWwpO0JZ,Active,0,37,1,1,759,,0,0,0,1035.0,1689.0,0.0003454785910435021
ykGgEPFr8Yyv,Active,0,37,1,1,759,,0,0,0,1035.0,1689.0,0.0003454785910435021
wMrHL6HXOo0L,Active,0,37,1,1,747,,0,0,5,30.0,30.0,0.0007056674803607166
vsvmk7rIrnbR,Active,0,37,1,1,747,,0,0,5,30.0,30.0,0.0007056674803607166
rXu84mtd7R0Z,Active,0,37,0,0,796,,0,0,0,9724.0,6596.0,0.00033250852720811963
E5bJT6c4vkq4,Active,0,37,0,0,796,,0,0,0,9724.0,6596.0,0.00033250852720811963
p78YqBFyMibd,Active,0,37,0,0,560,,4,2,18,1430.0,887.0,0.003232988216138467
slSpKKqSBywf,Active,0,37,0,0,560,,6,11,18,1430.0,887.0,0.0008509440968556851
wEp6MlL27bRY,Active,0,37,0,0,560,,0,0,18,1430.0,887.0,0.0026545733273516453
vc0eqBxtFl7W,Active,0,37,0,0,560,,0,0,18,1430.0,887.0,0.0019968975870413635
nL4M4wgOnwFU,Active,0,37,0,1,0,,1,1,0,24.0,20.0,0.00033426456502638757
PSyhTH6J4eS7,Active,0,37,0,1,0,,0,0,0,24.0,20.0,0.00033426456502638757
8enW4jSqAGfA,Active,0,37,0,0,744,,0,0,0,31146.0,28620.0,0.00033250852720811963
GDZ5iL3aU9Ex,Active,0,37,0,0,744,,0,0,0,31146.0,28620.0,0.00033250852720811963
lBd0kCvQfpFe,Active,0,37,0,0,758,,0,0,0,26267.0,27577.0,0.00033250852720811963
pVYlXnQhkuwP,Active,0,37,0,0,758,,0,0,0,26267.0,27577.0,0.00033250852720811963
NdxifxcjzdUX,Active,0,37,0,0,758,,0,0,0,26267.0,27577.0,0.00033250852720811963
dHRFWRfOtQIY,Active,0,37,0,0,745,,0,0,0,1496.0,1496.0,0.00033250852720811963
DdjJMzTMV6bw,Active,0,37,1,0,746,,0,0,0,33.0,56.0,0.00020209186186548322
zmA8iA1N3pv2,Active,0,37,0,0,729,,0,0,3,7.0,7.0,0.0034538992418384536
rzREoWQw70jU,Active,0,37,1,0,751,,0,0,0,2161.0,2657.0,0.00020209186186548322
Yy7FLJMQx3GY,Active,0,37,0,0,0,,0,0,1,10.0,10.0,0.00012113658158341423
xGfqIi53LuAA,Active,0,37,0,0,799,,0,0,0,12.0,12.0,0.00033250852720811963
Ftp9OUkSWHim,Active,0,37,1,1,787,,0,0,0,30.0,30.0,0.0003454785910435021
fuZDv6H96pPu,Active,0,37,1,1,738,,0,0,0,57521.0,66835.0,0.0003207685658708215
P9JHJnn3ST5u,Active,0,37,1,1,738,,0,0,0,57521.0,66835.0,0.0003207685658708215
A9Qau4Q9OtM6,Active,0,37,1,1,783,,0,0,0,16196.0,14229.0,0.0003454785910435021
48kcvHEto4gy,Active,0,37,1,1,783,,0,0,0,16196.0,14229.0,0.0003454785910435021
dRzSIjfolIIY,Active,0,37,1,0,0,,0,0,0,9.0,9.0,4.817834633286111e-05
xDbz4nXvYtE6,Active,0,37,1,0,0,,0,0,0,9.0,9.0,4.817834633286111e-05
TkI85yp4P980,Active,0,37,0,1,798,,0,0,0,51.0,51.0,0.0007391617982648313
p6jcVuliUyit,Active,0,37,0,1,803,,0,0,0,26918.0,24715.0,0.0007391617982648313
XoVUGg5Yer64,Active,0,37,0,1,803,,0,0,0,26918.0,24715.0,0.0007391617982648313
6HfGgwo40ofP,Active,0,37,0,0,782,,9,5,0,20982.0,25662.0,0.00048643435002304614
LnpTlMC2VRgN,Active,0,37,0,0,782,,2,1,0,20982.0,25662.0,0.0005493692005984485
Lnlbs8WQolsA,Active,0,37,0,0,782,,0,0,0,20982.0,25662.0,0.00033250852720811963
LxAA0Rkuo7v4,Active,0,37,1,0,0,,0,0,0,10558.0,6820.0,4.817834633286111e-05
uyg2i1gh4GmW,Active,0,37,0,0,790,,0,0,0,51153.0,51029.0,0.00033250852720811963
xwG50McSeKeX,Active,0,37,0,0,790,,0,0,0,51153.0,51029.0,0.00033250852720811963
DWCXQxwAXJih,Active,0,37,0,1,619,,12,20,8,8211.0,9867.0,0.009896830188389556
AbjNnE9h60Gs,Active,0,37,0,1,619,,0,0,8,8211.0,9867.0,0.0021808966994285583
AibTC4w8GTmx,Active,0,37,0,1,0,,0,0,0,19538.0,26802.0,0.00033426456502638757
nSTVIuGkGoV3,Active,0,37,0,1,0,,0,0,0,19538.0,26802.0,0.00033426456502638757
DCMxHWbx8Yod,Active,0,37,0,0,775,,0,0,0,60076.0,56141.0,0.00033250852720811963
vFDFAdGBqNnn,Active,0,37,0,0,775,,0,0,0,60076.0,56141.0,0.00033250852720811963
Dtf3b2gGR3Qt,Active,0,37,0,0,777,,0,0,0,75979.0,78296.0,0.00033250852720811963
sA41RqefuEKV,Active,0,37,0,0,777,,0,0,0,75979.0,78296.0,0.00033250852720811963
UCwI46su3HEa,Active,0,37,1,0,704,,5,16,0,12157.0,10688.0,0.0003942814073525369
wICxdvA4IvXd,Active,0,37,1,0,704,,0,0,0,12157.0,10688.0,0.0002133744565071538
lJbj6WgnAz7Z,Active,0,37,1,1,0,,0,0,0,29988.0,30875.0,7.841658225515857e-05
Ztuwmq6my43S,Active,0,37,1,1,0,,0,0,0,29988.0,30875.0,7.841658225515857e-05
bvEHWEv1ZZXp,Active,0,37,0,1,776,,0,0,0,22675.0,23710.0,0.0007391617982648313
vYfR1EvOmVpS,Active,0,37,0,1,776,,0,0,0,22675.0,23710.0,0.0007391617982648313
CS6OEFoJglC7,Active,0,37,0,1,0,,0,0,0,7663.0,7913.0,0.00033426456502638757
NBpMhFPzsjqt,Active,0,37,0,1,0,,0,0,0,7663.0,7913.0,0.00033426456502638757
NZjhKvnvkgRA,Active,0,37,1,1,799,,0,0,2,871.0,437.0,0.0007056674803607166
UusUXXH1iPvJ,Active,0,37,1,1,799,,0,0,2,871.0,437.0,0.0007056674803607166
DKj27HmoyJLY,Active,0,37,0,1,0,,0,0,15,6.0,6.0,0.0013328284258022904
R00tZdLSYuDw,Active,0,37,0,1,0,,0,0,15,6.0,6.0,0.0013328284258022904
YfpkQYig8AIl,Active,0,25,0,0,0,,0,0,0,7075.0,8454.0,5.9883244830416515e-05
VsxdEUc2P1Zi,Active,0,25,0,0,0,,0,0,0,7075.0,8454.0,5.9883244830416515e-05
cl2k0BAMBVTQ,Active,0,25,0,1,791,,0,0,0,17893.0,17022.0,0.001722517074085772
Dt9ksDfLc0uY,Active,0,25,0,1,791,,0,0,0,17893.0,17022.0,0.001722517074085772
ssrDIlUMJhWo,Active,0,25,0,1,762,,0,0,0,978.0,508.0,0.001722517074085772
AbCwCrrcpRgW,Active,0,25,0,1,762,,0,0,0,978.0,508.0,0.001722517074085772
yKo5QT3ibHPn,Active,0,25,1,0,731,,0,0,0,5.0,5.0,0.00011060095130233094
bcHGUs2kH2cl,Active,0,25,0,0,801,,0,0,0,50656.0,50490.0,0.0002932151546701789
pVLq6TTZTwI3,Active,0,25,0,0,801,,0,0,0,50656.0,50490.0,0.0002932151546701789
sdF9OyUmaFGv,Active,0,25,1,0,781,,0,0,0,5.0,5.0,5.1176426495658234e-05
Av9ALD9n6hZ2,Active,0,25,0,1,468,,0,0,3,7.0,5.0,0.0018488852074369788
zVwVKoapHmCx,Active,0,25,0,1,468,,0,0,3,7.0,5.0,0.0018488852074369788
ROJv4dVhHSsR,Active,0,25,0,1,614,,1,2,0,80.0,9.0,0.0008729381312924596
JS8ITVLVdRM7,Active,0,25,0,1,614,,0,0,0,80.0,9.0,0.0010228066239506006
6VRy6ASNoVkA,Active,0,25,1,1,800,,0,0,0,5752.0,5267.0,0.00016281541320495307
GWSnuNYBGBHM,Active,0,25,1,1,800,,0,0,0,5752.0,5267.0,0.00016281541320495307
XtC0cgkzRnM1,Active,0,25,0,1,0,,1,2,0,2360.0,3843.0,0.0006455262191593647
xS2arCmQpM95,Active,0,25,0,1,0,,0,0,0,2360.0,3843.0,0.00029204419115558267
djnFY07WeTVB,Active,0,25,0,1,735,1.0,0,0,0,49618.0,50252.0,0.003335110329469635
93nWkuhZfpgk,Active,0,25,0,1,735,,0,0,0,49618.0,50252.0,0.0015375408111140132
eA7O58sn97GZ,Active,0,25,0,1,0,,0,0,0,71.0,128.0,0.00029204419115558267
yRgC2jNHB1qH,Active,0,25,0,1,580,,0,0,0,422.0,5.0,0.0009605042869225144
PDKi4pTkhvWF,Active,0,25,0,1,580,,0,0,0,422.0,5.0,0.0009605042869225144
vRsLXNgKSqNd,Active,0,25,0,0,822,,0,0,0,66981.0,60227.0,0.0002932151546701789
oeslSgK52Rl4,Active,0,25,0,0,822,,0,0,0,66981.0,60227.0,0.0002932151546701789
9XYyaySrfsMu,Active,0,25,0,1,532,,3,1,2,18375.0,21044.0,0.014992562449247938
v4e8ixXEB38I,Active,0,25,0,1,532,,0,0,2,18375.0,21044.0,5.3656799910466155e-05
7467HeU0uqsx,Active,0,25,0,0,0,,0,0,0,348.0,584.0,5.9883244830416515e-05
0muSvEkDBuRT,Active,0,25,0,0,0,,0,0,0,348.0,584.0,5.9883244830416515e-05
yCE7LVDQ4EBI,Active,0,25,0,0,0,,0,0,0,348.0,584.0,5.9883244830416515e-05
KrxQQHcSJ97M,Active,0,25,1,0,755,,0,0,0,13.0,22.0,5.1176426495658234e-05
S7JkKZuTzNsS,Active,0,25,0,1,750,,0,0,0,9055.0,8489.0,0.001722517074085772
dJexLlpe7afT,Active,0,25,0,1,750,,0,0,0,9055.0,8489.0,0.001722517074085772
GXR4lCTBZAuM,Active,0,25,0,0,722,,0,0,0,343045.0,343783.0,0.00018100703891832381
uN3sJArqSz0d,Active,0,25,0,0,722,,0,0,0,343045.0,343783.0,0.00018100703891832381
LvPKZjowyQsZ,Active,0,34,1,1,739,,0,0,0,42763.0,39183.0,7.651259511476383e-05
UBmxu8f9K7jE,Active,0,34,1,0,0,,6,3,0,11081.0,18272.0,5.694374340237118e-05
5d47kJJ9nY28,Active,0,34,1,0,0,,0,0,0,11081.0,18272.0,1.0072346412925981e-05
htyOZEvJm99s,Active,0,34,1,0,0,,0,0,0,11081.0,18272.0,1.0072346412925981e-05
KQYQ6p4dwIJ8,Active,0,34,1,1,697,,0,0,0,16401.0,13301.0,7.651259511476383e-05
wti1DMSpmZnf,Active,0,34,1,1,697,,0,0,0,16401.0,13301.0,7.651259511476383e-05
5gsntXcMuWfY,Active,0,34,0,1,728,,0,0,0,2806.0,1555.0,0.00023219393915496767
BW268N69d7wl,Active,0,34,0,1,728,,0,0,0,2806.0,1555.0,0.00023219393915496767
KIUOwMjTQTsX,Active,0,34,1,1,725,,0,0,0,30.0,30.0,7.651259511476383e-05
tQO5muvy8dIO,Active,0,34,1,1,725,,0,0,0,30.0,30.0,7.651259511476383e-05
JFeDRMfrzZ5U,Active,0,34,0,1,0,,8,4,4,137.0,11.0,0.05806865900851344
Jg1dN4kAq386,Active,0,34,0,1,0,,0,0,4,137.0,11.0,0.0005040670512244105
atDie0942XjQ,Active,0,34,0,1,822,,0,0,0,25306.0,24903.0,0.00025671845651231706
bULRRXwUqDtd,Active,0,34,0,1,822,,0,0,0,25306.0,24903.0,0.00025671845651231706
n0zsFa7jPzHW,Active,0,34,1,1,0,,1,2,8,7787.0,11430.0,0.00042120253783650696
lNejHowfQyl4,Active,0,34,1,1,0,,0,0,8,7787.0,11430.0,0.0001059768910636194
bAniNJImiMdd,Active,0,34,0,1,0,,0,0,0,174.0,341.0,8.530468039680272e-05
Efjmr2T3oSOd,Active,0,34,0,1,0,,0,0,0,174.0,341.0,8.530468039680272e-05
JSJ9hXhoaJU6,Active,0,34,0,1,811,,0,0,0,374.0,290.0,0.00025671845651231706
HjsCCuPhWzwA,Active,0,34,0,1,811,,0,0,0,374.0,290.0,0.00025671845651231706
N4rZ6INAWZbr,Active,0,34,0,1,638,,0,0,0,2671.0,3215.0,0.00016413223056588322
OuSgBUzK7yMM,Active,0,34,0,1,638,,0,0,0,2671.0,3215.0,0.00016413223056588322
txPjGZ2USOKF,Active,0,34,0,1,742,,0,0,0,13586.0,15792.0,0.00025671845651231706
cylMVfvdMbfs,Active,0,34,0,1,742,,0,0,0,13586.0,15792.0,0.00025671845651231706
qECXkBIdf11O,Active,0,34,1,0,808,,0,0,0,25.0,25.0,4.05903956561815e-05
BJL2kqIJwAVn,Active,0,34,1,0,691,,0,0,0,269.0,531.0,3.171729258610867e-05
A3oJtu8fTa40,Active,0,34,1,1,767,,0,0,0,4573.0,5727.0,0.0001029911800287664
wWFoLvnpYnOA,Active,0,34,1,1,767,,0,0,0,4573.0,5727.0,0.0001029911800287664
gOlR03r3jjjK,Active,0,34,1,0,708,,0,0,0,9.0,8.0,3.171729258610867e-05
iWAWsduKOyPW,Active,0,34,0,0,762,,3,10,0,21510.0,22344.0,0.0002426792198093608
2BhST38ACxfn,Active,0,34,0,0,762,,0,0,0,21510.0,22344.0,5.6808581575751305e-05
wYhXLEjH20Oo,Active,0,34,0,0,762,,0,0,0,21510.0,22344.0,5.6808581575751305e-05
m8vYGOhqVAWm,Active,0,34,0,1,777,,0,0,0,145.0,145.0,0.00025671845651231706
9IX98nqtx1rO,Active,0,34,0,1,777,,0,0,0,145.0,145.0,0.00025671845651231706
WvPv4d467HMq,Active,0,34,0,0,792,,0,0,0,26373.0,21970.0,5.6808581575751305e-05
uCVSJ00nc5KA,Active,0,34,0,0,792,,0,0,0,26373.0,21970.0,5.6808581575751305e-05
oS5D0hq263w9,Active,0,34,0,1,485,1.0,2,7,2,1032.0,1226.0,0.0016593018387157704
C8u0CkhXbKBo,Active,0,37,1,0,787,,0,0,0,5.0,5.0,0.00020209186186548322
9wEoYg3TboJA,Active,0,37,0,1,0,,3,9,0,635.0,1023.0,0.001699791755527258
cbv29SJlE1dW,Active,0,37,0,1,0,1.0,0,0,0,635.0,1023.0,0.0007524592219851911
73RE8m0rw1KE,Active,0,37,1,0,752,,0,0,3,1145.0,385.0,0.0015801648842170835
dEo6YwWwltGi,Active,0,37,0,1,0,,56,6,0,118.0,138.0,0.007061975858898622
mX0KaTK5zh4s,Active,0,37,0,1,0,,0,0,0,118.0,138.0,0.00033426456502638757
6VdwP5Pjrkyr,Active,0,37,0,1,0,,0,0,0,774.0,766.0,0.00033426456502638757
kyBACK4JuGmq,Active,0,37,0,1,0,,0,0,0,774.0,766.0,0.00033426456502638757
6TnwNA4K5DzJ,Active,0,37,0,1,0,1.0,1,1,0,149.0,182.0,0.0007524592219851911
QCcLGFQ5GIEh,Active,0,37,0,1,0,,0,0,0,149.0,182.0,0.00033426456502638757
C8FPdavqeFYU,Active,0,37,0,1,687,,0,0,0,18951.0,20277.0,0.001176978461444378
Oxj2Di5dQEb2,Active,0,37,0,1,0,,0,0,0,9494.0,10912.0,0.00033426456502638757
OZu1TmLEXf8h,Active,0,37,0,1,0,,0,0,0,9494.0,10912.0,0.00033426456502638757
FUkyvkNn3hIW,Active,0,37,0,0,812,,0,0,0,49536.0,50632.0,0.00033250852720811963
3KNOszBRHNaP,Active,0,37,0,0,812,,0,0,0,49536.0,50632.0,0.00033250852720811963
V3mSy8PMqIA2,Active,0,37,0,0,796,,0,0,0,202301.0,210721.0,0.00033250852720811963
b04DvKdo4KIJ,Active,0,37,0,0,796,,0,0,0,202301.0,210721.0,0.00033250852720811963
lzxdPrEyDKsp,Active,0,37,0,0,796,,0,0,0,202301.0,210721.0,0.00033250852720811963
z8eoWbAgBmSr,Active,0,37,0,1,764,,15,10,2,1212.0,1626.0,0.005162110183291959
CAwJz0wr0jpw,Active,0,37,0,1,764,,0,0,2,1212.0,1626.0,0.0015331892063841224
bWYCJM7myxkn,Active,0,37,0,1,603,,94,7,13,645.0,552.0,0.012940818802449709
56wXM8Axdqao,Active,0,37,0,1,603,,0,0,13,645.0,552.0,0.0021808966994285583
hRE8D2kPCMGt,Active,0,37,0,0,734,,0,0,0,5.0,5.0,0.0003870565560646355
hH3iWIihEDlH,Active,0,37,1,1,808,,0,0,0,30699.0,32460.0,0.0003454785910435021
GSR0Q6QfWPTx,Active,0,37,1,1,808,,0,0,0,30699.0,32460.0,0.0003454785910435021
ASWaWwiOefRF,Active,0,37,0,0,583,1.0,3,3,3,432.0,663.0,0.00039002793599151876
5vpSArhQRbYI,Active,0,37,0,0,583,,0,0,3,432.0,663.0,0.005909992472013209
R5USFOSgERnE,Active,0,37,0,0,583,,0,0,3,432.0,663.0,0.0016600244072280715
onMNgh7BGVry,Active,0,37,0,1,0,1.0,0,0,4,1679.0,1740.0,0.0030814195051789284
m2kGgF7lW5hP,Active,0,37,0,1,0,,0,0,4,1679.0,1740.0,0.0013328284258022904
qhehupfKoJri,Active,0,37,0,1,532,,0,0,12,30.0,30.0,0.00011258627376778177
9G0OWI42mk1z,Active,0,37,0,1,532,,0,0,12,30.0,30.0,0.008417502936583686
WBQ0rD72EIAs,Active,0,37,0,1,0,,6,2,1,209.0,325.0,0.0005061295814812183
mpRLrsSMbOvt,Active,0,37,0,1,0,,0,0,1,209.0,325.0,0.0001535540504846722
mwgAp7wA6qBh,Active,0,37,1,1,668,,0,0,0,36.0,36.0,0.00017089299217332155
00YDL2aeJyQr,Active,0,37,0,0,799,,0,0,0,12.0,12.0,0.00033250852720811963
EZ7hEMvKeyaE,Active,0,37,0,1,571,,57,16,7,266.0,516.0,0.011166712033056057
XGUPfFCNiYnd,Active,0,37,0,1,571,,0,0,7,266.0,516.0,0.0009386045709954971
e27hInSa66PX,Active,0,37,1,0,795,,0,0,0,11615.0,13544.0,0.00020209186186548322
ihUQMCjOLck7,Active,0,37,1,0,795,,0,0,0,11615.0,13544.0,0.00020209186186548322
XIUwcGY7bbgb,Active,0,37,1,0,795,,0,0,0,11615.0,13544.0,0.00020209186186548322
aTvGFpGA2U4N,Active,0,37,0,0,692,1.0,1,1,0,4259.0,7768.0,0.0019483271753415465
eae1HZf9vuUO,Active,0,37,0,0,692,,0,0,0,4259.0,7768.0,0.0003870565560646355
sz2oPULptZ0Y,Active,0,37,0,1,0,,0,0,0,485.0,377.0,0.00033426456502638757
PVOG7zoaDgOb,Active,0,37,0,1,0,,0,0,0,485.0,377.0,0.00033426456502638757
g3tFTwNvflBU,Active,0,37,0,0,650,,0,0,0,5.0,5.0,0.0003010589280165732
H5yrtMBwGxMR,Active,0,37,0,1,719,,0,0,0,6.0,6.0,0.001176978461444378
u1Y2TXfIGE3M,Active,0,37,0,0,764,,0,0,0,26026.0,24673.0,0.00033250852720811963
XKYQnBf2LP5X,Active,0,37,0,0,764,,0,0,0,26026.0,24673.0,0.00033250852720811963
VhTWHT24lBH0,Active,0,37,0,0,764,,0,0,0,26026.0,24673.0,0.00033250852720811963
iG0VmVCFCAhf,Active,0,37,0,0,808,,0,0,0,17956.0,20653.0,0.00033250852720811963
qryHt8jJ0SFc,Active,0,37,0,0,808,,0,0,0,17956.0,20653.0,0.00033250852720811963
NfWDghFyttJc,Active,0,37,0,0,808,,0,0,0,17956.0,20653.0,0.00033250852720811963
LANfWy9jyQx7,Active,0,37,0,1,0,1.0,0,0,0,1011.0,954.0,0.0007524592219851911
dmola3s4Q4ib,Active,0,37,0,1,0,,0,0,0,1011.0,954.0,0.00033426456502638757
nwBSveompUMF,Active,0,37,0,1,0,,0,0,0,30.0,30.0,0.00033426456502638757
EgDBkaEc1mIm,Active,0,37,0,1,0,,0,0,0,30.0,30.0,0.00033426456502638757
hDYrJcGjZbLI,Active,0,37,0,1,725,,0,0,0,5.0,5.0,0.001176978461444378
vmXD9UjnLmu3,Active,0,37,1,1,772,,0,0,0,253.0,303.0,0.0003454785910435021
mZdmNVNUKNQ1,Active,0,37,1,1,772,,0,0,0,253.0,303.0,0.0003454785910435021
yej7tQSuk4NS,Active,0,37,1,1,717,,0,0,0,188.0,192.0,0.0003207685658708215
uEnBUjC5qCWl,Active,0,37,1,1,717,,0,0,0,188.0,192.0,0.0003207685658708215
KmrHas1XcGmV,Active,0,37,1,1,734,,1,1,3,38.0,6.0,0.0014422854874283075
mRrputIX8nJj,Active,0,37,1,1,734,,0,0,3,38.0,6.0,0.0014422854874283075
RTihvE0zJACN,Active,0,37,0,1,0,,0,0,0,146.0,207.0,0.00033426456502638757
aKaR4uhKHRBt,Active,0,37,0,1,0,,0,0,0,146.0,207.0,0.00033426456502638757
ZkbCQW16ZNpy,Active,0,37,1,1,697,,0,0,0,1327.0,1454.0,0.0003207685658708215
yFiz2RYx2uUY,Active,0,37,1,1,697,,0,0,0,1327.0,1454.0,0.0003207685658708215
AXDWeqNaee4u,Active,0,37,0,1,0,,0,0,0,1178.0,946.0,0.00033426456502638757
QNIUg0VqCyxp,Active,0,37,1,0,690,,0,0,0,4415.0,5742.0,0.0002133744565071538
6WuIOrru9KGD,Active,0,37,1,0,690,,0,0,0,4415.0,5742.0,0.0002133744565071538
QoiF5Q330kEu,Active,0,37,1,0,690,,0,0,0,4415.0,5742.0,0.0002133744565071538
lu7jteUzUUFb,Active,0,37,0,1,0,,0,0,0,21383.0,22353.0,0.00033426456502638757
9zgVzbTz3UEL,Active,0,37,0,1,0,,0,0,0,21383.0,22353.0,0.00033426456502638757
y0EAak57MZvv,Active,0,37,0,0,0,1.0,9,5,2,1983.0,2930.0,0.023499611905951776
e98bjfRmxUTo,Active,0,37,1,1,668,,0,0,0,36.0,36.0,0.00017089299217332155
tQMTc6o3akzi,Active,0,37,0,1,721,,3,15,1,9762.0,10982.0,0.00018470553900057208
Fi5cvqkwWkkd,Active,0,37,0,1,721,,0,0,1,9762.0,10982.0,0.0004010499396827072
IDFr89DwLkBC,Active,0,37,0,1,804,,3,1,0,4429.0,5209.0,0.001344428863376379
947uWfVKSaSJ,Active,0,37,0,1,804,,0,0,0,4429.0,5209.0,0.0007391617982648313
xvmbONjbGTCC,Active,0,37,0,0,738,,0,0,0,4891.0,4891.0,0.0003870565560646355
EMLLeU1lH2bA,Active,0,37,0,1,632,,2,1,0,13.0,13.0,0.0014280539471656084
LfGBFZ3fqKFj,Active,0,37,0,1,632,,0,0,0,13.0,13.0,0.0006767732556909323
PXbAPIuVTlgM,Active,0,37,0,1,758,,0,0,0,34927.0,34428.0,0.0007391617982648313
RaTcIStyX97e,Active,0,37,0,1,758,,0,0,0,34927.0,34428.0,0.0007391617982648313
vKdtGMcjysCi,Active,0,37,0,1,0,,0,0,0,137.0,78.0,0.00033426456502638757
ORxaho70ZDus,Active,0,37,0,0,784,,1,1,0,27918.0,23898.0,0.00033250852720811963
SNw8vw9C9Eeh,Active,0,37,0,0,784,,0,0,0,27918.0,23898.0,0.00033250852720811963
GOPmrkwEa53M,Active,0,37,0,0,784,,0,0,0,27918.0,23898.0,0.00033250852720811963
3x2fssc4DyZ3,Active,0,37,0,0,0,,0,0,0,1508.0,1506.0,0.000112703834020067
oaIPYAL0o1d3,Active,0,37,0,0,0,,0,0,0,1508.0,1506.0,0.000112703834020067
jUwn43GLUNQg,Active,0,37,1,1,625,,0,0,0,5.0,5.0,0.00017089299217332155
gv2Jbv44xAzV,Active,0,37,0,0,0,1.0,1,2,0,793.0,969.0,0.0013720092829316854
sH69eAPo6Ews,Active,0,37,0,0,0,,0,0,0,793.0,969.0,0.000112703834020067
gECSWvy6YifC,Active,0,37,0,1,831,,32,1,0,22891.0,24193.0,0.0019769619684666395
W3iAytnNq9JY,Active,0,37,0,1,831,,0,0,0,22891.0,24193.0,0.0007391617982648313
7SsGXnfSHE5l,Active,0,37,0,0,530,,5,20,7,1428.0,1573.0,0.012566616169827186
a8am96DBrW2D,Active,0,37,0,0,530,,0,0,7,1428.0,1573.0,0.002085925896514855
bGwtOhytwEn3,Active,0,37,0,0,530,,0,0,7,1428.0,1573.0,0.006480567884248785
USnD5E1JFFtN,Active,0,37,1,1,0,,0,0,0,1393.0,1393.0,7.841658225515857e-05
s6V6NzglhKVE,Active,0,37,1,1,0,,0,0,0,1393.0,1393.0,7.841658225515857e-05
dg0VnPLbxZ5o,Active,0,37,1,0,681,,5,3,0,2588.0,3797.0,0.0003942814073525369
jWReIn9iG6S9,Active,0,37,1,0,681,,0,0,0,2588.0,3797.0,0.0002133744565071538
bIBev9w2YQ4H,Active,0,37,1,0,681,,0,0,0,2588.0,3797.0,0.0002133744565071538
VNCv4JQPfBZJ,Active,0,37,0,1,560,,0,0,1,7292.0,8908.0,0.0004436267481651157
q2fbLgtwYYfK,Active,0,37,0,1,560,,0,0,1,7292.0,8908.0,0.0004436267481651157
ycq8wgQ7bxrC,Active,0,37,0,1,831,,0,0,0,1243.0,1013.0,0.0007391617982648313
ipzzB6RwTcGk,Active,0,37,0,1,831,,0,0,0,1243.0,1013.0,0.0007391617982648313
cS48BaEjyJNe,Active,0,37,0,1,812,,0,0,0,7737.0,7297.0,0.0007391617982648313
dU8lwi2mLRtH,Active,0,37,0,1,812,,0,0,0,7737.0,7297.0,0.0007391617982648313
I9gd2Tgy32gc,Active,0,37,0,1,0,,0,0,0,24743.0,24544.0,0.00033426456502638757
LwA8SmiDuIEs,Active,0,37,0,1,0,,0,0,0,24743.0,24544.0,0.00033426456502638757
M0OlYWOPzSDA,Active,0,37,1,0,706,,0,0,0,5.0,5.0,0.0002133744565071538
4yLHBk2LpDEo,Active,0,37,1,1,0,,0,0,0,38.0,41.0,7.841658225515857e-05
sYlxpLBZ2uya,Active,0,37,0,0,0,,0,0,0,12641.0,11432.0,0.000112703834020067
LL2nUPWA0Fsz,Active,0,37,0,1,0,,2,7,0,1469.0,2830.0,0.001699791755527258
CHezau6N8fdA,Active,0,37,0,1,0,,0,0,0,1469.0,2830.0,0.00033426456502638757
OvOqt5cz4kDs,Active,0,37,0,1,809,,0,0,0,5.0,5.0,0.0007391617982648313
xx6Uvqgszhtf,Active,0,37,0,0,720,,0,0,0,24474.0,25694.0,0.0003870565560646355
GoLh6xDj7tcq,Active,0,37,0,0,720,,0,0,0,24474.0,25694.0,0.0003870565560646355
pKFuctBRETwd,Active,0,36,0,0,0,,0,0,0,223.0,223.0,6.422748265322298e-05
r1orKzIMFHlp,Active,0,37,0,1,684,,0,0,0,9975.0,11340.0,0.001176978461444378
aDwQ9WJ4Iii1,Active,0,37,0,1,684,,0,0,0,9975.0,11340.0,0.001176978461444378
BnnVqROZ7xqC,Active,0,37,1,0,814,,0,0,0,40.0,40.0,0.00020209186186548322
UBVXGmyBM4lq,Active,0,37,0,1,722,,17,1,0,27.0,27.0,0.0018105200647813603
rKQpugMJBhde,Active,0,37,0,1,722,,0,0,0,27.0,27.0,0.001176978461444378
KkLFA80TM0EB,Active,0,37,0,0,636,,0,0,0,50.0,20.0,0.0003010589280165732
QoVKqUTwLeYH,Active,0,37,0,0,636,,0,0,0,50.0,20.0,0.0003010589280165732
fLy2GZPxVQE9,Active,0,37,0,1,556,1.0,22,39,0,1993.0,2520.0,0.006176740391690757
sJyOPZUOap9e,Active,0,37,0,1,556,,0,0,0,1993.0,2520.0,0.0020281265024095774
ydtzXRgig5Wt,Active,0,37,0,0,739,,10,20,0,8742.0,5761.0,0.0005639606970362365
